6.600000000000000000e+01	2.112326446183177886e+00	-7.040935204525881896e-02	-5.540992103364935639e-01
6.750000000000000000e+01	2.096918602019876676e+00	-1.004501591395801224e-01	-5.224542012541549818e-01
6.900000000000000000e+01	2.080179971823687968e+00	-1.297342839316519836e-01	-4.876611300648803216e-01
7.050000000000000000e+01	2.062137445575373818e+00	-1.581897023275047331e-01	-4.498284949959169832e-01
7.200000000000000000e+01	2.042811081595838907e+00	-1.857384593492633629e-01	-4.090483484399576319e-01
7.350000000000000000e+01	2.022214211565573905e+00	-2.122961141488414472e-01	-3.653971075042967698e-01
7.500000000000000000e+01	2.000353460321235843e+00	-2.377711535184409419e-01	-3.189361634176553495e-01
7.650000000000000000e+01	1.977228679573214132e+00	-2.620643706598477229e-01	-2.697123035405161739e-01
7.800000000000000000e+01	1.952832793231472186e+00	-2.850682099233508571e-01	-2.177579604393021506e-01
7.950000000000000000e+01	1.927151550203226149e+00	-3.066660746213568101e-01	-1.630913010927236284e-01
8.100000000000000000e+01	1.900163179141516112e+00	-3.267315965814910350e-01	-1.057161568683224057e-01
8.250000000000000000e+01	1.871837938201573737e+00	-3.451278617516844172e-01	-4.562176146141831701e-02
8.400000000000000000e+01	1.842137550100232168e+00	-3.617065966076756234e-01	1.721763302273570523e-02
8.550000000000000000e+01	1.811014511942789618e+00	-3.763072997496362815e-01	8.284333818765433899e-02
8.700000000000000000e+01	1.778411266267483137e+00	-3.887563276750533592e-01	1.513128743716432856e-01
8.850000000000000000e+01	1.744259230972832642e+00	-3.988659198390070992e-01	2.227009024811814342e-01
9.000000000000000000e+01	1.708477666368651615e+00	-4.064331633989168302e-01	2.971001427728238165e-01
9.150000000000000000e+01	1.670972387613508969e+00	-4.112388552635353189e-01	3.746226638288502331e-01
9.300000000000000000e+01	1.631634302856311614e+00	-4.130463261050402179e-01	4.554007077458888109e-01
9.450000000000000000e+01	1.590337850460862290e+00	-4.116001492661870431e-01	5.395880910338202163e-01
9.600000000000000000e+01	1.546939338532564046e+00	-4.066247806494140971e-01	6.273610027186488081e-01
9.750000000000000000e+01	1.501275341298800470e+00	-3.978231553881375615e-01	7.189185172907173182e-01
9.900000000000000000e+01	1.453161359561128130e+00	-3.848753163467048544e-01	8.144822653031572601e-01
1.005000000000000000e+02	1.402391132461738410e+00	-3.674372384730847374e-01	9.142946210438906984e-01
1.020000000000000000e+02	1.348737270194301674e+00	-3.451401561138499052e-01	1.018614432805537096e+00
1.035000000000000000e+02	1.291954333880763528e+00	-3.175909599629262448e-01	1.127708709575401924e+00
1.050000000000000000e+02	1.231786237027232112e+00	-2.843746458786695630e-01	1.241837866678653590e+00
1.065000000000000000e+02	1.167981018654712821e+00	-2.450605015272319942e-01	1.361230854378708832e+00
1.080000000000000000e+02	1.100317847870237786e+00	-1.992147669401669319e-01	1.486044876821160043e+00
1.095000000000000000e+02	1.028653711344975186e+00	-1.464241101150693392e-01	1.616302115064768286e+00
1.110000000000000000e+02	9.530004504642841656e-01	-8.633625793908947244e-02	1.751794237093774687e+00
1.125000000000000000e+02	8.736457372057263582e-01	-1.872618695469462080e-02	1.891944767758982682e+00
1.140000000000000000e+02	7.913307948841494799e-01	5.640324891399668000e-02	2.035624610207749985e+00
1.155000000000000000e+02	7.074853993178999989e-01	1.386822972534030862e-01	2.180932829686064611e+00
1.170000000000000000e+02	6.244842431151109707e-01	2.272089103446296166e-01	2.324990090278974630e+00
1.185000000000000000e+02	5.458173725062105408e-01	3.204008749700822389e-01	2.463845613828356651e+00
1.200000000000000000e+02	4.759829663636412911e-01	4.159476405695318180e-01	2.592637139255383083e+00
1.215000000000000000e+02	4.199084901185984320e-01	5.109535818751159697e-01	2.706102309731749589e+00
1.230000000000000000e+02	3.819195249490277555e-01	6.022987268758128732e-01	2.799368627226608286e+00
1.245000000000000000e+02	3.646642928708070941e-01	6.871134094449541374e-01	2.868733967023864739e+00
1.260000000000000000e+02	3.685894866369997525e-01	7.631752877037223382e-01	2.912098559879171322e+00
1.275000000000000000e+02	3.922288670431553492e-01	8.290871813926226075e-01	2.928913737240153914e+00
1.290000000000000000e+02	4.330047631635243754e-01	8.842326021299670158e-01	2.919785053894758509e+00
1.305000000000000000e+02	4.880297467384129284e-01	9.286054307574131972e-01	2.885984061982580950e+00
1.320000000000000000e+02	5.546070210096534225e-01	9.626161363780370017e-01	2.829055659960258318e+00
1.335000000000000000e+02	6.304153674263832663e-01	9.869318416798972260e-01	2.750587813647493718e+00
1.350000000000000000e+02	7.134954636106205506e-01	1.002363921364159749e+00	2.652126073349003299e+00
1.365000000000000000e+02	8.021537146266231044e-01	1.009794664566764588e+00	2.535186022159785058e+00
1.380000000000000000e+02	8.948563263663095180e-01	1.010129256606205450e+00	2.401318161580703325e+00
1.395000000000000000e+02	9.901493229815349073e-01	1.004262039268474904e+00	2.252190387711169084e+00
1.410000000000000000e+02	1.086617409238100462e+00	9.930506675013978102e-01	2.089665075370401581e+00
1.425000000000000000e+02	1.182881371906096213e+00	9.772957004297362360e-01	1.915855551630632148e+00
1.440000000000000000e+02	1.277625572138270549e+00	9.577254518365705405e-01	1.733152708074304993e+00
1.455000000000000000e+02	1.369642509227818383e+00	9.349866084461839755e-01	1.544215813720605679e+00
1.470000000000000000e+02	1.457880308069688047e+00	9.096407764692400200e-01	1.351923885438980566e+00
1.485000000000000000e+02	1.541481102557304750e+00	8.821663225772187200e-01	1.159286482431802989e+00
1.500000000000000000e+02	1.619802662385544378e+00	8.529642557593251073e-01	9.693177612027400469e-01
1.515000000000000000e+02	1.692420746602937509e+00	8.223666455639029316e-01	7.848847838489056983e-01
1.530000000000000000e+02	1.759114080172615502e+00	7.906461560162454383e-01	6.085499690797852024e-01
1.545000000000000000e+02	1.819836661406232681e+00	7.580256108623706357e-01	4.424328202750700267e-01
1.560000000000000000e+02	1.874683194186516522e+00	7.246868778983440729e-01	2.881159449492525781e-01
1.575000000000000000e+02	1.923852968461884805e+00	6.907787003284222571e-01	1.466113028131348361e-01
1.590000000000000000e+02	1.967616211037069185e+00	6.564233498606557582e-01	1.838830571789487264e-02
1.605000000000000000e+02	2.006285364239809965e+00	6.217221366740621757e-01	-9.654855374781827482e-02
1.620000000000000000e+02	2.040192290102609718e+00	5.867598915364279355e-01	-1.985539146592836257e-01
1.635000000000000000e+02	2.069671364021911319e+00	5.516085715974844428e-01	-2.882295899536627681e-01
1.650000000000000000e+02	2.095047764512293575e+00	5.163301419090202682e-01	-3.663235954489171275e-01
1.665000000000000000e+02	2.116629991100239749e+00	4.809788757162257733e-01	-4.336495170302403501e-01
1.680000000000000000e+02	2.134705597855270032e+00	4.456031922997645833e-01	-4.910285776965649385e-01
1.695000000000000000e+02	2.149539237617260401e+00	4.102471332291908190e-01	-5.392521072315212827e-01
1.710000000000000000e+02	2.161372270387061700e+00	3.749515585637806514e-01	-5.790601743520882305e-01
1.725000000000000000e+02	2.170423371762274733e+00	3.397551274795803100e-01	-6.111315621229512773e-01
1.740000000000000000e+02	2.176889726822002658e+00	3.046951143049222432e-01	-6.360811397609474893e-01
1.755000000000000000e+02	2.180948524716039394e+00	2.698080995950301042e-01	-6.544615896570927793e-01
1.770000000000000000e+02	2.182758564597865103e+00	2.351305676181512649e-01	-6.667674279574165030e-01
1.785000000000000000e+02	2.182461853498290250e+00	2.006994347817522562e-01	-6.734400005798125699e-01
1.800000000000000000e+02	2.180185124700683819e+00	1.665525282772907789e-01	-6.748726901965089731e-01
1.815000000000000000e+02	2.176041237880923074e+00	1.327290302434848690e-01	-6.714159077598728098e-01
1.830000000000000000e+02	2.170130443020198641e+00	9.926989968875153669e-02	-6.633816642757721649e-01
1.845000000000000000e+02	2.162541502899649526e+00	6.621828211385283325e-02	-6.510476484343157288e-01
1.860000000000000000e+02	2.153352676454158399e+00	3.361991520083261464e-02	-6.346608006921202749e-01
1.875000000000000000e+02	2.142632570134012759e+00	1.523535308377653615e-03	-6.144404106067747895e-01
1.890000000000000000e+02	2.130440863641202665e+00	-3.001870471492747508e-02	-5.905807925669891434e-01
1.905000000000000000e+02	2.116828921511500816e+00	-6.095080799492614415e-02	-5.632535397979392400e-01
1.920000000000000000e+02	2.101840296238324690e+00	-9.121248656072784844e-02	-5.326094566827066501e-01
1.935000000000000000e+02	2.085511131392116635e+00	-1.207386950499141215e-01	-4.987801728761968589e-01
1.950000000000000000e+02	2.067870470228625468e+00	-1.494591403899319937e-01	-4.618794819510279037e-01
1.965000000000000000e+02	2.048940474192543437e+00	-1.772977649692148439e-01	-4.220044418356133642e-01
1.980000000000000000e+02	2.028736554721440211e+00	-2.041722006720546878e-01	-3.792362453832685554e-01
1.995000000000000000e+02	2.007267419514157769e+00	-2.299931916754153760e-01	-3.336408864288770149e-01
2.010000000000000000e+02	1.984535032987134739e+00	-2.546639850900624946e-01	-2.852696428065290002e-01
2.025000000000000000e+02	1.960534489212900633e+00	-2.780796868335067562e-01	-2.341593859636357244e-01
2.040000000000000000e+02	1.935253794095535884e+00	-3.001265807952239739e-01	-1.803327149690698017e-01
2.055000000000000000e+02	1.908673551559959991e+00	-3.206814087234055588e-01	-1.237979150787427568e-01
2.070000000000000000e+02	1.880766546330019606e+00	-3.396106114363751649e-01	-6.454877630129531030e-02
2.085000000000000000e+02	1.851497215271008301e+00	-3.567695290515700557e-01	-2.564263992664149016e-03
2.100000000000000000e+02	1.820820998845146921e+00	-3.720015474328571270e-01	6.219205402709328950e-02
2.115000000000000000e+02	1.788683553466243525e+00	-3.851371992868621863e-01	1.297725693715198747e-01
2.130000000000000000e+02	1.755019829805928744e+00	-3.959932099854358012e-01	2.002465390458650907e-01
2.145000000000000000e+02	1.719752988706562347e+00	-4.043714801178827645e-01	2.737009721032168108e-01
2.160000000000000000e+02	1.682793163266053771e+00	-4.100579848385262349e-01	3.502418151397635460e-01
2.175000000000000000e+02	1.644036045723139550e+00	-4.128216017471750821e-01	4.299949135479861906e-01
2.190000000000000000e+02	1.603361358617107602e+00	-4.124128639281143260e-01	5.131073060645975348e-01
2.205000000000000000e+02	1.560631208139363624e+00	-4.085626145841915191e-01	5.997481522230232454e-01
2.220000000000000000e+02	1.515688449408160832e+00	-4.009806126894608913e-01	6.901094185215477239e-01
2.235000000000000000e+02	1.468355232255587062e+00	-3.893541390749952757e-01	7.844058525499814083e-01
2.250000000000000000e+02	1.418432054910375051e+00	-3.733467356870799891e-01	8.828737111769685564e-01
2.265000000000000000e+02	1.365697893193332790e+00	-3.525973310325615784e-01	9.857673971448429606e-01
2.280000000000000000e+02	1.309912362312948941e+00	-3.267202242071218787e-01	1.093352604954083818e+00
2.295000000000000000e+02	1.250821518452532199e+00	-2.953067555442263070e-01	1.205893898526785968e+00
2.310000000000000000e+02	1.188169924273133171e+00	-2.579300985308524141e-01	1.323633449195129375e+00
2.325000000000000000e+02	1.121723199002627069e+00	-2.141555438014289547e-01	1.446756218215687451e+00
2.340000000000000000e+02	1.051307623729023089e+00	-1.635600233601814113e-01	1.575334781684567531e+00
2.355000000000000000e+02	9.768764162067166135e-01	-1.057666274027255909e-01	1.709244868424513619e+00
2.370000000000000000e+02	8.986155558792445763e-01	-4.050187669456682682e-02	1.848041708416455764e+00
2.385000000000000000e+02	8.171029109629072140e-01	3.231515199513932540e-02	1.990789943755771230e+00
2.400000000000000000e+02	7.335269934362266264e-01	1.124454496573478873e-01	2.135852121835438933e+00
2.415000000000000000e+02	6.499441648324707499e-01	1.991699517433855038e-01	2.280670110319404920e+00
2.430000000000000000e+02	5.694926455371214224e-01	2.911291286388767441e-01	2.421622926179216151e+00
2.445000000000000000e+02	4.963952309453003031e-01	3.862333846904258405e-01	2.554093294896634170e+00
2.460000000000000000e+02	4.355397811429879140e-01	4.817393255432929067e-01	2.672867462828229623e+00
2.475000000000000000e+02	3.915634523107615061e-01	5.745476663460853395e-01	2.772860824510043010e+00
2.490000000000000000e+02	3.677267585668279049e-01	6.616611638611490376e-01	2.849940430050664109e+00
2.505000000000000000e+02	3.651648601635427704e-01	7.406260824036698942e-01	2.901493103951824359e+00
2.520000000000000000e+02	3.829325183303965430e-01	8.097851249702162635e-01	2.926520367108202070e+00
2.535000000000000000e+02	4.187020405945958146e-01	8.682943724447065303e-01	2.925322681399387559e+00
2.550000000000000000e+02	4.696120072581871363e-01	9.159796677385594332e-01	2.899013842797613538e+00
2.565000000000000000e+02	5.328738354658828502e-01	9.531415780628994527e-01	2.849086392403103574e+00
2.580000000000000000e+02	6.060446507813610495e-01	9.803818308333915876e-01	2.777130025897024179e+00
2.595000000000000000e+02	6.870611934734561776e-01	9.984764681231432792e-01	2.684705691061485933e+00
2.610000000000000000e+02	7.741593244768155690e-01	1.008291849666985929e+00	2.573332994184820421e+00
2.625000000000000000e+02	8.657658904293207280e-01	1.010730168542399054e+00	2.444543044152951428e+00
2.640000000000000000e+02	9.604084447664433810e-01	1.006692182682543235e+00	2.299958471302811169e+00
2.655000000000000000e+02	1.056661678067517318e+00	9.970493438628617033e-01	2.141374125134487105e+00
2.670000000000000000e+02	1.153133422914945694e+00	9.826217920955714336e-01	1.970821133001233516e+00
2.685000000000000000e+02	1.248484072944386236e+00	9.641615254951702019e-01	1.790603531305952067e+00
2.700000000000000000e+02	1.341467382946336606e+00	9.423411836634936201e-01	1.603300675972097133e+00
2.715000000000000000e+02	1.430978491546886833e+00	9.177487862556423792e-01	1.411731110496306618e+00
2.730000000000000000e+02	1.516096180529354465e+00	8.908880428015403252e-01	1.218875810046835539e+00
2.745000000000000000e+02	1.596110202610792284e+00	8.621831383209807020e-01	1.027762825500160959e+00
2.760000000000000000e+02	1.670529591815188342e+00	8.319865269080932713e-01	8.413219021627016403e-01
2.775000000000000000e+02	1.739072613950811697e+00	8.005882543003063345e-01	6.622261632727405312e-01
2.790000000000000000e+02	1.801642406435934207e+00	7.682256074386524247e-01	4.927449702390868658e-01
2.805000000000000000e+02	1.858293927629438347e+00	7.350922631732201840e-01	3.346340346317375203e-01
2.820000000000000000e+02	1.909197813073651995e+00	7.013464691733637402e-01	1.890820109714005104e-01
2.835000000000000000e+02	1.954605626938952456e+00	6.671180646695634708e-01	5.672019803073355404e-02
2.850000000000000000e+02	1.994819443331115716e+00	6.325143354137221507e-01	-6.231320226871529810e-02
2.865000000000000000e+02	2.030167176425341502e+00	5.976247987943404949e-01	-1.682735563003995571e-01
2.880000000000000000e+02	2.060983899754372128e+00	5.625250644848301951e-01	-2.616975926479188086e-01
2.895000000000000000e+02	2.087598621125594356e+00	5.272799255551608999e-01	-3.432976753115880575e-01
2.910000000000000000e+02	2.110325599291705156e+00	4.919458243469039260e-01	-4.138743072025007352e-01
2.925000000000000000e+02	2.129459184683290651e+00	4.565728226402653300e-01	-4.742512248281967047e-01
2.940000000000000000e+02	2.145271233697613855e+00	4.212061797780916050e-01	-5.252319754811468622e-01
2.955000000000000000e+02	2.158010301437093936e+00	3.858876284788711475e-01	-5.675740382132163919e-01
2.970000000000000000e+02	2.167901990678063218e+00	3.506564162869101331e-01	-6.019757608569269447e-01
2.985000000000000000e+02	2.175150000267280337e+00	3.155501679055766617e-01	-6.290718003952489035e-01
3.000000000000000000e+02	2.179937550486964248e+00	2.806056112707506212e-01	-6.494337676104617874e-01
3.015000000000000000e+02	2.182428970012641134e+00	2.458592011807109734e-01	-6.635737079488787105e-01
3.030000000000000000e+02	2.182771305861658018e+00	2.113476668500451072e-01	-6.719488966052253875e-01
3.045000000000000000e+02	2.181095871797464003e+00	1.771085041816024830e-01	-6.749670398593780041e-01
3.060000000000000000e+02	2.177519687839032159e+00	1.431804292017444247e-01	-6.729913630240220712e-01
3.075000000000000000e+02	2.172146787476666674e+00	1.096038057013291878e-01	-6.663453243518443481e-01
3.090000000000000000e+02	2.165069383778940093e+00	7.642105804159284033e-02	-6.553168549965793233e-01
3.105000000000000000e+02	2.156368896312796934e+00	4.367707622543034324e-02	-6.401620624105974766e-01
3.120000000000000000e+02	2.146116840873566467e+00	1.141962294079727942e-02	-6.211085238700606581e-01
3.135000000000000000e+02	2.134375594976631874e+00	-2.030025366408043028e-02	-5.983580260698525555e-01
3.150000000000000000e+02	2.121199042708046711e+00	-5.142779561973296470e-02	-5.720889943302176484e-01
3.165000000000000000e+02	2.106633111431441829e+00	-8.190409430194177387e-02	-5.424584895480420998e-01
3.180000000000000000e+02	2.090716204855783911e+00	-1.116656309605441322e-01	-5.096039315804696823e-01
3.195000000000000000e+02	2.073479540485199557e+00	-1.406437937885366141e-01	-4.736445163337721920e-01
3.210000000000000000e+02	2.054947395617558126e+00	-1.687643698560025995e-01	-4.346823892514198318e-01
3.225000000000000000e+02	2.035137265919763294e+00	-1.959470079436924361e-01	-3.928035814826457139e-01
3.240000000000000000e+02	2.014059938089473256e+00	-2.221046516496231749e-01	-3.480787392437535988e-01
3.255000000000000000e+02	1.991719476957725554e+00	-2.471429397775380399e-01	-3.005636636506475723e-01
3.270000000000000000e+02	1.968113125967338783e+00	-2.709595744696228770e-01	-2.502996744196776535e-01
3.285000000000000000e+02	1.943231118066092833e+00	-2.934436502855489737e-01	-1.973137899717947452e-01
3.300000000000000000e+02	1.917056392239174345e+00	-3.144749465851854886e-01	-1.416187399395736068e-01
3.315000000000000000e+02	1.889564208924091604e+00	-3.339231824931680470e-01	-8.321284349807146763e-02
3.330000000000000000e+02	1.860721657857579370e+00	-3.516472316149700239e-01	-2.207971558846755569e-02
3.345000000000000000e+02	1.830487045582460448e+00	-3.674942765761507468e-01	4.181224465113789202e-02
3.360000000000000000e+02	1.798809154726733084e+00	-3.812989363780988628e-01	1.085103924166922473e-01
3.375000000000000000e+02	1.765626364341410959e+00	-3.928823243995271386e-01	1.780786629655259357e-01
3.390000000000000000e+02	1.730865616713346489e+00	-4.020510487222301865e-01	2.505984696525182520e-01
3.405000000000000000e+02	1.694441225412501861e+00	-4.085961458094088949e-01	3.261697268438507047e-01
3.420000000000000000e+02	1.656253522788200705e+00	-4.122919276155687096e-01	4.049120187278237859e-01
3.435000000000000000e+02	1.616187353736601828e+00	-4.128947556359352511e-01	4.869656699457557414e-01
3.450000000000000000e+02	1.574110467187612938e+00	-4.101417324368023531e-01	5.724928896979002424e-01
3.465000000000000000e+02	1.529871854892258298e+00	-4.037492944956510010e-01	6.616785628546033582e-01
3.480000000000000000e+02	1.483300221352409576e+00	-3.934118422791014758e-01	7.547304222420362363e-01
3.495000000000000000e+02	1.434202828927018336e+00	-3.788003974692607523e-01	8.518782881084461245e-01
3.510000000000000000e+02	1.382365215969990402e+00	-3.595615750260601207e-01	9.533714774006732950e-01
3.525000000000000000e+02	1.327552591577824570e+00	-3.353172326638419465e-01	1.059473201963357258e+00
3.540000000000000000e+02	1.269514284321777930e+00	-3.056654996436783400e-01	1.170450157257614032e+00
3.555000000000000000e+02	1.207993501210420151e+00	-2.701844008755169280e-01	1.286554430691124074e+00
3.570000000000000000e+02	1.142746055386433257e+00	-2.284401057303116489e-01	1.407993521740372955e+00
3.585000000000000000e+02	1.073573798888632025e+00	-1.800030831580652912e-01	1.534882335746332371e+00
3.600000000000000000e+02	1.000381392824211568e+00	-1.244772214860989379e-01	1.667168835637421909e+00
3.615000000000000000e+02	9.232683498163588576e-01	-6.154908642670045560e-02	1.804523630247936161e+00
3.630000000000000000e+02	8.426703542527503865e-01	8.933732417272244319e-03	1.946184460322805565e+00
3.645000000000000000e+02	7.595599454086247038e-01	8.684734838574249827e-02	2.090755748986705687e+00
3.660000000000000000e+02	6.756969594803785562e-01	1.716397450103781530e-01	2.235985932899427819e+00
3.675000000000000000e+02	5.938697568440111096e-01	2.621647149675672694e-01	2.378589200575951690e+00
3.690000000000000000e+02	5.179862276200700721e-01	3.565604545548427540e-01	2.514231600831459801e+00
3.705000000000000000e+02	4.528044803244412053e-01	4.522648891097273416e-01	2.637819553249635796e+00
3.720000000000000000e+02	4.031601794913674541e-01	5.462448382366156263e-01	2.744138177791521915e+00
3.735000000000000000e+02	3.728506763918728040e-01	6.354193363737751232e-01	2.828680185162129934e+00
3.750000000000000000e+02	3.637051566365301358e-01	7.171279087353986670e-01	2.888327514914542427e+00
3.765000000000000000e+02	3.753707160841514567e-01	7.894541207222393053e-01	2.921599540513391435e+00
3.780000000000000000e+02	4.058542477293042294e-01	8.513119333439365111e-01	2.928443164573138802e+00
3.795000000000000000e+02	4.523791999963215904e-01	9.023398817231774727e-01	2.909772042222965371e+00
3.810000000000000000e+02	5.120905616475089905e-01	9.427117745191131437e-01	2.866999279559137914e+00
3.825000000000000000e+02	5.824261166742554785e-01	9.729517959281206441e-01	2.801704532686574822e+00
3.840000000000000000e+02	6.612103065032792770e-01	9.937926844208917476e-01	2.715463308512362062e+00
3.855000000000000000e+02	7.465977312841344249e-01	1.006079722162363188e+00	2.609804560972417864e+00
3.870000000000000000e+02	8.369670558293150764e-01	1.010708582062244121e+00	2.486247949790759915e+00
3.885000000000000000e+02	9.308222151630265451e-01	1.008583783849317239e+00	2.346378691461713295e+00
3.900000000000000000e+02	1.026726580224913477e+00	1.000588463290378538e+00	2.191930344881192649e+00
3.915000000000000000e+02	1.123276990183869728e+00	9.875607184579052733e-01	2.024855407215516490e+00
3.930000000000000000e+02	1.219113898541656527e+00	9.702751504596189847e-01	1.847371322129489846e+00
3.945000000000000000e+02	1.312957032400329016e+00	9.494298494158408541e-01	1.661974079542587912e+00
3.960000000000000000e+02	1.403652674443202519e+00	9.256392867557662330e-01	1.471414345621011588e+00
3.975000000000000000e+02	1.490218911328968776e+00	8.994329848142678108e-01	1.278633366583285413e+00
3.990000000000000000e+02	1.571878266661625334e+00	8.712590636949686385e-01	1.086659016254583054e+00
4.005000000000000000e+02	1.648072053371094636e+00	8.414912693955139966e-01	8.984682688355647429e-01
4.020000000000000000e+02	1.718455697829930795e+00	8.104379631754198288e-01	7.168306178563058628e-01
4.035000000000000000e+02	1.782878254882482416e+00	7.783517779056788877e-01	5.441545823457218933e-01
4.050000000000000000e+02	1.841351428800983348e+00	7.454389873390389054e-01	3.823637903614175992e-01
4.065000000000000000e+02	1.894013838868364275e+00	7.118680188151206290e-01	2.328245994226634530e-01
4.080000000000000000e+02	1.941095451108201697e+00	6.777768413820792759e-01	9.633650917940334013e-02
4.095000000000000000e+02	1.982885598292801532e+00	6.432791752629500870e-01	-2.681881856804746792e-02
4.110000000000000000e+02	2.019706454231896764e+00	6.084695944606280937e-01	-1.367865542084529262e-01
4.125000000000000000e+02	2.051892526183193954e+00	5.734276578329045027e-01	-2.340280959639073344e-01
4.140000000000000000e+02	2.079775823910447574e+00	5.382212222690726522e-01	-3.192117018125054106e-01
4.155000000000000000e+02	2.103675876546760914e+00	5.029090880179667433e-01	-3.931185551849513127e-01
4.170000000000000000e+02	2.123893587155583518e+00	4.675431103067086425e-01	-4.565707867664329789e-01
4.185000000000000000e+02	2.140707943210113484e+00	4.321698884619416536e-01	-5.103816896187052254e-01
4.200000000000000000e+02	2.154374731657252351e+00	3.968321276645580542e-01	-5.553249324422928623e-01
4.215000000000000000e+02	2.165126585688204486e+00	3.615697464041595088e-01	-5.921180097401854692e-01
4.230000000000000000e+02	2.173173856398648685e+00	3.264207893545885697e-01	-6.214154496062124222e-01
4.245000000000000000e+02	2.178705948778798529e+00	2.914221916227545672e-01	-6.438081368566015428e-01
4.260000000000000000e+02	2.181892876497534495e+00	2.566104310073764605e-01	-6.598261122343347385e-01
4.275000000000000000e+02	2.182886875793047743e+00	2.220220967443210514e-01	-6.699430838435085356e-01
4.290000000000000000e+02	2.181823979459212470e+00	1.876943969696308889e-01	-6.745815734646710693e-01
